Customer ID,Gender,Age,Contract,Internet Type,Payment Method,Churn,Customer Status,Churn Reason,Churn Score,Satisfaction Score,Total Revenue,Streaming Platforms,Latitude,Longitude,City,Country,,,
6112-KTHFQ,Female,50,Month-to-Month,Other,Credit Card,No,Stayed,Other,23%,5,556.98,No Streaming,40.665952,-124.240051,Loleta,United States,,,
1336-EZFZY,Female,33,Month-to-Month,Other,Credit Card,No,Stayed,Other,30%,4,186.5,No Streaming,39.246654,-120.029273,Kings Beach,United States,,,
8930-XOTDP,Female,33,Month-to-Month,DSL,Credit Card,No,Stayed,Other,76%,4,1415.26,Streaming TV,34.187599,-118.387125,North Hollywood,United States,,,
4952-YSOGZ,Female,48,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,95%,3,397.86,Movies + Music,32.961064,-117.134917,San Diego,United States,,,
7205-BAIAD,Female,42,Two Year,Other,Bank Withdrawal,No,Stayed,Other,27%,3,1742.9,No Streaming,34.408161,-118.865111,Fillmore,United States,,,
8109-YUOHE,Male,58,One Year,Cable,Credit Card,No,Stayed,Other,56%,3,1566.94,No Streaming,34.281911,-118.556218,Porter Ranch,United States,,,
9365-SRSZE,Male,71,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,65%,3,2737.14,No Streaming,34.070291,-118.349191,Los Angeles,United States,,,
6362-QHAFM,Male,53,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,63%,3,6369.05,All,38.590035,-121.412455,Sacramento,United States,,,
7639-LIAYI,Male,23,Two Year,Cable,Credit Card,No,Stayed,Other,49%,4,5734.12,All,34.061918,-118.277939,Los Angeles,United States,,,
9625-QNLUX,Male,51,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,22%,4,8560.88,All,37.246064,-121.749494,San Jose,United States,,,
9244-ZVAPM,Male,36,Month-to-Month,DSL,Credit Card,No,Joined,Other,50%,3,83.04,No Streaming,33.782955,-118.026456,Garden Grove,United States,,,
3057-VJJQE,Male,64,Two Year,DSL,Credit Card,No,Stayed,Other,24%,3,2637.75,No Streaming,33.897253,-117.792202,Yorba Linda,United States,,,
8465-SBRXP,Male,32,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,33%,3,4598.17,Streaming TV,34.098275,-117.967399,Baldwin Park,United States,,,
1226-IENZN,Male,68,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,74%,4,1850.57,Movies + Music,34.066303,-118.435479,Los Angeles,United States,,,
0943-ZQPXH,Male,46,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,78%,5,5277.9,All,38.419088,-122.024568,Vacaville,United States,,,
9571-EDEBV,Male,60,One Year,Fiber Optic,Credit Card,No,Stayed,Other,28%,5,9427.97,All,32.802959,-117.027095,San Diego,United States,,,
4853-OITSN,Male,33,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,27%,3,491.95,Movies + Music,37.792489,-122.244314,Oakland,United States,,,
2804-ETQDK,Male,57,Two Year,Other,Credit Card,No,Stayed,Other,74%,4,2701.54,No Streaming,34.278697,-119.167798,Ventura,United States,,,
8469-SNFFH,Male,40,One Year,DSL,Bank Withdrawal,No,Stayed,Other,38%,4,8571.1,Streaming TV,33.736387,-118.284363,San Pedro,United States,,,
5529-GIBVH,Female,57,Two Year,Other,Credit Card,No,Stayed,Other,74%,3,1210.23,No Streaming,38.445603,-123.063756,Duncans Mills,United States,,,
6127-ISGTU,Female,34,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,67%,3,1487.37,Streaming TV,38.852544,-120.837669,Garden Valley,United States,,,
2740-JFBOK,Male,35,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,71%,5,256.65,No Streaming,33.847755,-118.112532,Lakewood,United States,,,
1237-WIYYZ,Female,49,Month-to-Month,Other,Credit Card,No,Stayed,Other,28%,4,581.31,No Streaming,34.052842,-118.264495,Los Angeles,United States,,,
5091-HFAZW,Female,36,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Joined,Other,52%,3,272.06,Streaming TV,33.933565,-118.062611,Santa Fe Springs,United States,,,
1139-WUOAH,Male,33,Two Year,DSL,Credit Card,No,Stayed,Other,42%,4,3190.05,All,38.055562,-120.456298,Vallecito,United States,,,
0440-QEXBZ,Female,64,Month-to-Month,DSL,Credit Card,No,Stayed,Other,42%,3,2949.58,No Streaming,35.097323,-118.171288,Mojave,United States,,,
8701-DGLVH,Male,36,Two Year,Other,Credit Card,No,Stayed,Other,65%,4,3461.58,No Streaming,38.434138,-121.30587,Elk Grove,United States,,,
7054-LGEQW,Female,23,Month-to-Month,DSL,Credit Card,Yes,Churned,Attitude,69%,2,51.07,Streaming Music,34.422519,-118.420717,Canyon Country,United States,,,
8679-LZBMD,Male,30,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,26%,5,5019.15,All,37.244307,-119.470256,North Fork,United States,,,
1422-DGUBX,Male,64,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,43%,5,3981.71,No Streaming,38.445939,-121.496855,Sacramento,United States,,,
6365-HITVU,Female,24,Two Year,Cable,Credit Card,No,Stayed,Other,38%,4,9742.38,All,33.933565,-118.062611,Santa Fe Springs,United States,,,
5960-MVTUK,Male,58,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,55%,3,96.85,No Streaming,41.599978,-122.539381,Grenada,United States,,,
8059-UDZFY,Female,73,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,58%,5,3885.8,Movies + TV,39.141934,-122.770679,Lucerne,United States,,,
8399-YNDCH,Male,80,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Competitor,70%,1,1963.17,Streaming TV,38.085839,-120.37855,Columbia,United States,,,
3275-RHRNE,Male,58,One Year,DSL,Credit Card,No,Stayed,Other,80%,5,1682.05,All,36.560498,-117.962461,Keeler,United States,,,
5115-GZDEL,Male,20,Two Year,Cable,Credit Card,No,Stayed,Other,25%,3,4671.7,All,32.607964,-117.059459,Chula Vista,United States,,,
2242-MFOTG,Male,29,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,54%,4,3451.73,No Streaming,32.984395,-117.013454,Poway,United States,,,
5527-ACHSO,Female,38,Month-to-Month,DSL,Credit Card,No,Stayed,Other,75%,3,1353.01,All,33.828779,-117.848299,Orange,United States,,,
4735-ASGMA,Male,55,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,3559.72,All,39.227434,-120.091806,Carnelian Bay,United States,,,
7018-WBJNK,Male,55,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,26%,3,1599.04,Streaming TV,34.286131,-118.435969,San Fernando,United States,,,
3803-KMQFW,Female,25,Month-to-Month,Other,Credit Card,Yes,Churned,Attitude,78%,3,58.47,No Streaming,33.930199,-117.862898,Brea,United States,,,
0723-FDLAY,Male,54,One Year,Cable,Bank Withdrawal,No,Stayed,Other,57%,5,5985.23,All,39.170376,-120.838404,Gold Run,United States,,,
5153-RTHKF,Female,26,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,78%,5,3696.96,Streaming TV,33.745746,-116.514215,Palm Springs,United States,,,
3751-KTZEL,Female,62,Month-to-Month,DSL,Mailed Check,Yes,Churned,Competitor,89%,1,35.05,Movies + Music,38.888351,-123.239647,Yorkville,United States,,,
9986-BONCE,Female,36,Month-to-Month,Other,Bank Withdrawal,Yes,Churned,Competitor,85%,1,93.54,No Streaming,33.362575,-117.299644,Fallbrook,United States,,,
8338-QIUNR,Male,23,Two Year,DSL,Credit Card,No,Stayed,Other,49%,3,5204.47,No Streaming,35.339796,-119.023552,Bakersfield,United States,,,
2100-BDNSN,Female,39,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Price,69%,3,444.8,Streaming TV,39.58458,-121.093256,Strawberry Valley,United States,,,
9389-ACWBI,Female,47,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,73%,3,327.3,No Streaming,39.495768,-121.747472,Richvale,United States,,,
7469-LKBCI,Male,21,Two Year,Other,Credit Card,No,Stayed,Other,39%,3,848.72,No Streaming,34.044639,-118.240413,Los Angeles,United States,,,
8174-LNWMW,Female,52,Two Year,Other,Credit Card,No,Stayed,Other,46%,5,1500.31,No Streaming,33.738543,-117.785046,Tustin,United States,,,
8652-YHIYU,Female,30,One Year,Fiber Optic,Credit Card,No,Stayed,Other,64%,4,1699.88,No Streaming,37.294926,-121.894763,San Jose,United States,,,
3621-CHYVB,Female,44,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,68%,3,2782.4,Movies + Music,37.023669,-121.946461,Soquel,United States,,,
7460-ITWWP,Female,67,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,41%,4,5687.51,Streaming Movies,37.750553,-122.197175,Oakland,United States,,,
1013-QCWAM,Female,73,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,32%,4,8542.71,Movies + TV,33.786738,-117.982564,Garden Grove,United States,,,
8821-XNHVZ,Female,53,Month-to-Month,Fiber Optic,Mailed Check,Yes,Churned,Competitor,82%,3,119.84,Streaming TV,32.787836,-117.232376,San Diego,United States,,,
3249-ZPQRG,Male,28,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,67%,1,498.29,Streaming Music,38.683605,-120.811852,Diamond Springs,United States,,,
2832-KJCRD,Female,22,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,47%,5,5038.6,All,34.052917,-118.255178,Los Angeles,United States,,,
2041-JIJCI,Female,37,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,75%,5,594.15,Movies + Music,40.345949,-120.081187,Wendel,United States,,,
2400-FEQME,Male,57,Two Year,Other,Credit Card,No,Stayed,Other,25%,5,3423.82,No Streaming,41.599978,-122.539381,Grenada,United States,,,
8313-KTIHG,Male,54,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,58%,3,410.2,Streaming TV,33.849263,-116.382778,Thousand Palms,United States,,,
6166-YIPFO,Male,33,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,36%,3,4886.05,All,40.586588,-122.903677,Douglas City,United States,,,
6855-VLGOS,Male,51,Two Year,Other,Bank Withdrawal,No,Stayed,Other,41%,5,4104.47,No Streaming,38.52576,-123.013347,Guerneville,United States,,,
6010-DDPPW,Male,61,Two Year,Other,Bank Withdrawal,No,Stayed,Other,30%,4,2572.95,No Streaming,33.603282,-117.821841,Newport Coast,United States,,,
3873-NFTGI,Male,54,Month-to-Month,DSL,Credit Card,No,Stayed,Other,68%,4,1026.27,No Streaming,36.768774,-119.762633,Fresno,United States,,,
2739-CCZMB,Male,39,Month-to-Month,Other,Credit Card,No,Stayed,Other,60%,4,162.05,No Streaming,39.467828,-120.841386,Alleghany,United States,,,
9451-LPGOO,Male,22,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,66%,2,834.62,Movies + Music,33.362575,-117.299644,Fallbrook,United States,,,
0486-HECZI,Male,37,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,75%,1,7937.2,Streaming TV,33.867257,-118.330794,Torrance,United States,,,
0691-JVSYA,Female,24,One Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,80%,1,7134.51,All,34.167465,-118.165327,Pasadena,United States,,,
4298-OYIFC,Male,59,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,53%,5,1958.8,All,39.637471,-120.226338,Loyalton,United States,,,
4369-NYSCF,Male,61,One Year,DSL,Bank Withdrawal,No,Stayed,Other,56%,3,5406.17,All,37.792489,-122.244314,Oakland,United States,,,
8922-NPKBJ,Male,63,Two Year,Other,Mailed Check,No,Stayed,Other,21%,4,2309.16,No Streaming,37.830267,-121.201018,Manteca,United States,,,
5671-UUNXD,Female,79,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,40%,3,7018.75,All,38.065359,-122.665566,Nicasio,United States,,,
1304-SEGFY,Female,57,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,22%,4,7025.62,All,32.67102,-117.095235,National City,United States,,,
5944-UGLLK,Male,62,One Year,Cable,Credit Card,No,Stayed,Other,80%,4,3045.75,All,38.801936,-122.938935,Cloverdale,United States,,,
1036-GUDCL,Male,59,Month-to-Month,DSL,Credit Card,No,Stayed,Other,60%,4,7049,All,34.19225,-118.776874,Oak Park,United States,,,
3186-BAXNB,Female,20,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,71%,3,108.93,Music + TV,40.336392,-122.448533,Cottonwood,United States,,,
0468-YRPXN,Male,62,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,42%,5,4204.9,All,33.794209,-118.317354,Lomita,United States,,,
3551-GAEGL,Male,23,One Year,DSL,Bank Withdrawal,No,Stayed,Other,33%,4,938.65,No Streaming,37.648647,-119.231447,Oakhurst,United States,,,
9033-EOXWV,Female,57,One Year,DSL,Credit Card,Yes,Churned,Other,94%,3,1335,All,37.739113,-122.175602,Oakland,United States,,,
9643-YBLUR,Male,27,Month-to-Month,Cable,Credit Card,No,Stayed,Other,60%,4,888.22,Movies + Music,34.061634,-117.893169,West Covina,United States,,,
5193-QLVZB,Male,52,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,30%,5,9607.75,All,41.083464,-121.107929,Bieber,United States,,,
0486-LGCCH,Male,48,Two Year,Other,Credit Card,No,Stayed,Other,33%,3,674.11,No Streaming,34.567058,-117.362329,Victorville,United States,,,
0661-WCQNQ,Male,56,One Year,DSL,Credit Card,No,Stayed,Other,28%,4,1561.16,No Streaming,41.269521,-123.546958,Orleans,United States,,,
7503-EPSZW,Female,45,Two Year,Other,Mailed Check,No,Stayed,Other,55%,3,2706.67,No Streaming,38.545775,-120.743325,River Pines,United States,,,
8755-OGKNA,Female,33,Two Year,Other,Bank Withdrawal,No,Stayed,Other,45%,3,3549.69,No Streaming,36.444232,-119.718285,Laton,United States,,,
9067-SQTNS,Male,37,One Year,Other,Bank Withdrawal,No,Stayed,Other,44%,5,2463.36,No Streaming,36.667794,-121.601306,Salinas,United States,,,
8711-LOBKY,Male,50,Two Year,Other,Credit Card,No,Stayed,Other,59%,3,3618.46,No Streaming,39.182916,-123.552571,Navarro,United States,,,
4422-QVIJA,Female,52,Month-to-Month,DSL,Mailed Check,No,Stayed,Other,74%,3,3144.05,No Streaming,34.051809,-118.383843,Los Angeles,United States,,,
5862-BRIXZ,Male,33,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,36%,4,2893.4,All,34.95934,-120.490081,Santa Maria,United States,,,
5153-LXKDT,Male,51,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,37%,3,8723.46,All,37.791481,-121.903253,Danville,United States,,,
8932-CZHRQ,Male,40,One Year,DSL,Credit Card,No,Stayed,Other,33%,4,6612.97,Movies + Music,33.970343,-118.171368,Bell,United States,,,
9327-QSDED,Male,44,Month-to-Month,DSL,Credit Card,No,Stayed,Other,60%,5,401.56,No Streaming,39.971228,-121.041166,Quincy,United States,,,
1080-BWSYE,Male,76,Two Year,Other,Credit Card,No,Stayed,Other,36%,5,3624.32,No Streaming,33.667145,-117.732135,Irvine,United States,,,
8149-RSOUN,Female,49,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,78%,3,110,All,41.949216,-122.050062,Dorris,United States,,,
7711-YIJWC,Male,21,One Year,Cable,Bank Withdrawal,No,Stayed,Other,72%,3,6040.42,All,40.497441,-121.827524,Shingletown,United States,,,
6510-UPNKS,Female,21,One Year,Other,Credit Card,No,Stayed,Other,46%,3,1622.06,No Streaming,39.23754,-120.720196,Emigrant Gap,United States,,,
1579-KLYDT,Male,31,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,2,844.82,Streaming TV,37.605926,-120.69955,Hickman,United States,,,
1455-HFBXA,Male,61,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,62%,3,5624.84,No Streaming,38.050558,-121.646924,Bethel Island,United States,,,
6907-NZZIJ,Female,54,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,75%,1,4126.2,All,34.035849,-118.503508,Santa Monica,United States,,,
0946-FKYTX,Male,42,One Year,Cable,Mailed Check,No,Stayed,Other,51%,3,1611.68,No Streaming,36.185471,-119.375243,Tulare,United States,,,
4671-LXRDQ,Male,44,Month-to-Month,Cable,Credit Card,Yes,Churned,Competitor,93%,1,160.95,No Streaming,40.89866,-123.539754,Salyer,United States,,,
7813-ZGGAW,Male,68,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,40%,5,3353.8,Streaming TV,38.983388,-120.988814,Applegate,United States,,,
7336-RLLRH,Male,42,One Year,DSL,Credit Card,No,Stayed,Other,51%,3,2523.76,All,33.351059,-117.420557,Oceanside,United States,,,
4012-ZTHBR,Female,33,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,54%,5,1744.2,No Streaming,40.664483,-123.865325,Kneeland,United States,,,
3351-NGXYI,Female,70,One Year,DSL,Bank Withdrawal,No,Stayed,Other,38%,3,1044.52,No Streaming,32.71346,-117.236378,San Diego,United States,,,
5274-XHAKY,Female,19,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,43%,4,3959.2,Streaming TV,33.912246,-118.236773,Compton,United States,,,
6743-HHQPF,Male,26,Month-to-Month,DSL,Credit Card,No,Stayed,Other,57%,3,1097.15,Streaming Music,38.681651,-122.130569,Capay,United States,,,
6872-HXFNF,Female,27,One Year,DSL,Bank Withdrawal,No,Stayed,Other,55%,3,6334.37,No Streaming,33.703976,-117.824172,Irvine,United States,,,
3077-RSNTJ,Female,29,Month-to-Month,Other,Credit Card,No,Stayed,Other,43%,3,146.62,No Streaming,33.830099,-118.182239,Long Beach,United States,,,
5052-PNLOS,Male,50,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,65%,3,364.74,All,38.851842,-120.076204,Echo Lake,United States,,,
7619-PLRLP,Female,41,One Year,Cable,Bank Withdrawal,No,Stayed,Other,37%,4,5802.37,Movies + Music,33.015866,-117.272254,Cardiff By The Sea,United States,,,
1942-OQFRW,Male,62,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,61%,5,57.4,No Streaming,38.010092,-122.689442,Forest Knolls,United States,,,
7293-LSCDV,Female,32,Two Year,Other,Credit Card,No,Stayed,Other,52%,4,2524.05,No Streaming,33.719869,-117.907063,Santa Ana,United States,,,
6353-BRMMA,Female,62,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,57%,4,7932.7,All,38.542448,-122.419923,Angwin,United States,,,
1264-FUHCX,Female,51,One Year,DSL,Credit Card,No,Stayed,Other,20%,5,2780.6,All,32.71346,-117.236378,San Diego,United States,,,
2122-YWVYA,Female,44,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,53%,4,1650.58,No Streaming,37.74441,-122.486764,San Francisco,United States,,,
4062-HBMOS,Male,33,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,80%,4,5599.97,All,40.677649,-122.29467,Redding,United States,,,
4056-QHXHZ,Female,49,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,28%,4,7771.82,All,34.489983,-120.091246,Goleta,United States,,,
0674-EYYZV,Female,41,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,74%,3,90.98,Streaming TV,34.108833,-118.229715,Los Angeles,United States,,,
9738-QLWTP,Male,47,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,46%,4,4589.82,No Streaming,33.174725,-116.743329,Santa Ysabel,United States,,,
3649-JPUGY,Male,26,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,52%,3,9403.07,All,34.250069,-117.393949,San Bernardino,United States,,,
5442-BXVND,Female,49,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,73%,5,1167.51,No Streaming,32.825086,-117.199424,San Diego,United States,,,
1352-VHKAJ,Male,30,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,52%,5,2462.95,All,37.878554,-122.26609,Berkeley,United States,,,
4983-CLMLV,Female,30,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,63%,3,7443.78,All,33.141265,-116.967221,Escondido,United States,,,
3235-ETOOB,Male,51,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,88%,2,993.18,No Streaming,32.787836,-117.232376,San Diego,United States,,,
5334-JLAXU,Female,44,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,62%,3,6408.3,Movies + Music,37.873283,-121.292034,French Camp,United States,,,
0684-AOSIH,Male,42,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Dissatisfaction,82%,1,107.04,All,34.647959,-117.296957,Oro Grande,United States,,,
8573-JGCZW,Male,27,One Year,Other,Bank Withdrawal,No,Stayed,Other,35%,5,1163.98,No Streaming,33.755039,-116.741796,Idyllwild,United States,,,
6576-FBXOJ,Male,29,One Year,DSL,Bank Withdrawal,No,Stayed,Other,22%,4,887.07,All,39.02741,-121.614982,Yuba City,United States,,,
0708-SJDIS,Female,32,Month-to-Month,Cable,Credit Card,No,Stayed,Other,55%,5,3697.02,Streaming TV,34.093781,-118.381061,West Hollywood,United States,,,
6476-EPYZR,Male,57,Month-to-Month,Other,Credit Card,No,Stayed,Other,65%,3,808.22,No Streaming,37.287758,-119.548156,Wishon,United States,,,
3196-NVXLZ,Female,23,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,23%,3,2327.3,Streaming TV,36.633498,-119.298895,Orange Cove,United States,,,
1455-ESIQH,Male,44,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,79%,2,105.16,All,37.787186,-122.14633,Oakland,United States,,,
6784-XYJAE,Female,38,One Year,DSL,Bank Withdrawal,No,Stayed,Other,25%,3,3700.62,No Streaming,35.349241,-116.770281,Fort Irwin,United States,,,
1240-KNSEZ,Male,63,Month-to-Month,Other,Credit Card,Yes,Churned,Price,95%,3,60.93,No Streaming,33.017518,-117.118456,San Diego,United States,,,
3506-OVLKD,Male,40,One Year,Other,Bank Withdrawal,No,Stayed,Other,80%,3,2674.45,No Streaming,33.782068,-118.262263,Wilmington,United States,,,
7683-CBDKJ,Male,42,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Competitor,90%,1,1576,Streaming TV,34.536232,-118.082935,Palmdale,United States,,,
9258-CNWAC,Female,23,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,27%,4,8473.52,All,33.781086,-118.199049,Long Beach,United States,,,
1171-TYKUR,Male,20,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,33%,3,1612.49,No Streaming,34.062125,-118.315709,Los Angeles,United States,,,
3859-CVCET,Female,47,Month-to-Month,DSL,Mailed Check,Yes,Churned,Competitor,78%,1,372.65,No Streaming,36.205465,-119.085807,Lindsay,United States,,,
5124-EOGYE,Male,59,Two Year,Other,Credit Card,No,Stayed,Other,35%,3,1710.22,No Streaming,34.248061,-117.29028,Crestline,United States,,,
